Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
16;splaySort;Ordered;10;0.031;56;88
16;splaySort;Ordered;100;0.011;596;898
16;splaySort;Ordered;1000;0.248;5996;8998
16;splaySort;Ordered;10000;0.947;59996;89998
16;splaySort;OrderedInverse;10;0.003;56;88
16;splaySort;OrderedInverse;100;0.011;596;898
16;splaySort;OrderedInverse;1000;0.218;5996;8998
16;splaySort;OrderedInverse;10000;0.99;59996;89998
16;splaySort;AlmostOrdered;10;0.005;63;96
16;splaySort;AlmostOrdered;100;0.095;1313;1991
16;splaySort;AlmostOrdered;1000;0.246;21968;33182
16;splaySort;AlmostOrdered;10000;2.937;315779;478159
16;splaySort;Random;10;0.006;122;190
16;splaySort;Random;100;0.068;2428;3683
16;splaySort;Random;1000;0.396;43430;65899
16;splaySort;Random;10000;5.196;632582;959187
