Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
19;mergeSort;Ordered;10;0.005;134;164
19;mergeSort;Ordered;100;0.069;2275;2575
19;mergeSort;Ordered;1000;0.532;31964;34964
19;mergeSort;Ordered;10000;39.924;428984;458984
19;mergeSort;OrderedInverse;10;0.005;134;164
19;mergeSort;OrderedInverse;100;0.068;2275;2575
19;mergeSort;OrderedInverse;1000;1.047;31964;34964
19;mergeSort;OrderedInverse;10000;40.243;428984;458984
19;mergeSort;AlmostOrdered;10;0.004;134;164
19;mergeSort;AlmostOrdered;100;0.068;2275;2575
19;mergeSort;AlmostOrdered;1000;0.99;31964;34964
19;mergeSort;AlmostOrdered;10000;40.496;428984;458984
19;mergeSort;Random;10;0.005;134;164
19;mergeSort;Random;100;0.074;2275;2575
19;mergeSort;Random;1000;0.626;31964;34964
19;mergeSort;Random;10000;40.513;428984;458984
