Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
35;heapSort;Ordered;10;0.092;47;151
35;heapSort;Ordered;100;0.257;966;2732
35;heapSort;Ordered;1000;0.71;14852;39058
35;heapSort;Ordered;10000;58.981;197606;510854
35;heapSort;OrderedInverse;10;0.006;43;119
35;heapSort;OrderedInverse;100;0.092;872;2280
35;heapSort;OrderedInverse;1000;0.71;13613;33895
35;heapSort;OrderedInverse;10000;59.341;186205;456269
35;heapSort;AlmostOrdered;10;0.006;44;144
35;heapSort;AlmostOrdered;100;0.19;928;2652
35;heapSort;AlmostOrdered;1000;0.79;14319;37705
35;heapSort;AlmostOrdered;10000;59.948;193233;495107
35;heapSort;Random;10;0.005;45;131
35;heapSort;Random;100;0.069;948;2586
35;heapSort;Random;1000;0.546;14365;36855
35;heapSort;Random;10000;59.143;193214;484676
