Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
35;splaySort;Ordered;10;0.007;56;88
35;splaySort;Ordered;100;0.25;596;898
35;splaySort;Ordered;1000;0.324;5996;8998
35;splaySort;Ordered;10000;1.061;59996;89998
35;splaySort;OrderedInverse;100;0.01;596;898
35;splaySort;OrderedInverse;10;0.026;56;88
35;splaySort;OrderedInverse;1000;0.112;5996;8998
35;splaySort;OrderedInverse;10000;1.033;59996;89998
35;splaySort;AlmostOrdered;10;0.004;72;109
35;splaySort;AlmostOrdered;100;0.014;1255;1917
35;splaySort;AlmostOrdered;1000;0.349;21981;33371
35;splaySort;AlmostOrdered;10000;2.812;315449;477697
35;splaySort;Random;10;0.003;101;158
35;splaySort;Random;100;0.04;2582;3922
35;splaySort;Random;1000;0.526;43506;66065
35;splaySort;Random;10000;5.255;632286;958219
