Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
28;selectionSort;Ordered;100;0.022;5148;0
28;selectionSort;Ordered;10;0.327;63;0
28;selectionSort;Ordered;1000;1.232;501498;0
28;selectionSort;Ordered;10000;89.498;50014998;0
28;selectionSort;OrderedInverse;10;0.004;88;40
28;selectionSort;OrderedInverse;100;0.031;7648;2650
28;selectionSort;OrderedInverse;1000;2.343;751498;251500
28;selectionSort;OrderedInverse;10000;94.666;75014998;25015000
28;selectionSort;AlmostOrdered;10;0.003;66;9
28;selectionSort;AlmostOrdered;100;0.024;5276;266
28;selectionSort;AlmostOrdered;1000;1.009;503838;3828
28;selectionSort;AlmostOrdered;10000;89.797;50050818;50799
28;selectionSort;Random;10;0.032;80;44
28;selectionSort;Random;100;0.121;5470;607
28;selectionSort;Random;1000;1.009;507239;8723
28;selectionSort;Random;10000;89.878;50094443;109424
