Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
4;bubbleSort;Ordered;100;0.201;101;3
4;bubbleSort;Ordered;1000;0.133;1001;3
4;bubbleSort;Ordered;10;0.009;11;3
4;bubbleSort;Ordered;10000;0.064;10001;3
4;bubbleSort;OrderedInverse;10;0.003;99;191
4;bubbleSort;OrderedInverse;100;0.2;9999;19901
4;bubbleSort;OrderedInverse;1000;9.635;999999;1999001
4;bubbleSort;OrderedInverse;10000;276.138;99999999;199990001
4;bubbleSort;AlmostOrdered;10;0.002;42;34
4;bubbleSort;AlmostOrdered;100;0.054;4016;2748
4;bubbleSort;AlmostOrdered;1000;1.084;426675;249101
4;bubbleSort;AlmostOrdered;10000;105.103;43200252;25245409
4;bubbleSort;Random;10;0.002;66;62
4;bubbleSort;Random;100;0.063;7370;9973
4;bubbleSort;Random;1000;2.188;751972;1012139
4;bubbleSort;Random;10000;264.015;74982710;99934699
