Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
31;insertionSort;Ordered;10;0.001;27;27
31;insertionSort;Ordered;100;0.004;297;297
31;insertionSort;Ordered;1000;0.01;2997;2997
31;insertionSort;Ordered;10000;0.1;29997;29997
31;insertionSort;OrderedInverse;10;0.018;99;108
31;insertionSort;OrderedInverse;100;0.06;9999;10098
31;insertionSort;OrderedInverse;1000;2.895;999999;1000998
31;insertionSort;OrderedInverse;10000;171.927;99999999;100009998
31;insertionSort;AlmostOrdered;100;0.027;1537;1537
31;insertionSort;AlmostOrdered;10;0.004;43;43
31;insertionSort;AlmostOrdered;1000;0.595;127209;127209
31;insertionSort;AlmostOrdered;10000;21.71;12486539;12486539
31;insertionSort;Random;10;0.003;55;55
31;insertionSort;Random;100;0.023;5197;5200
31;insertionSort;Random;1000;1.127;525839;525848
31;insertionSort;Random;10000;85.848;49962765;49962772
