Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
13;selectionSort;Ordered;10;0.004;63;0
13;selectionSort;Ordered;100;0.02;5148;0
13;selectionSort;Ordered;1000;0.996;501498;0
13;selectionSort;Ordered;10000;89.428;50014998;0
13;selectionSort;OrderedInverse;10;0.002;88;40
13;selectionSort;OrderedInverse;100;0.08;7648;2650
13;selectionSort;OrderedInverse;1000;1.522;751498;251500
13;selectionSort;OrderedInverse;10000;94.709;75014998;25015000
13;selectionSort;AlmostOrdered;10;0.003;66;12
13;selectionSort;AlmostOrdered;100;0.101;5287;277
13;selectionSort;AlmostOrdered;1000;1.091;503755;3721
13;selectionSort;AlmostOrdered;10000;89.627;50050329;50310
13;selectionSort;Random;10;0.021;75;36
13;selectionSort;Random;100;0.014;5471;620
13;selectionSort;Random;1000;0.99;507157;8641
13;selectionSort;Random;10000;90;50093168;108146
