Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
42;quickSort;Ordered;10;0.081;117;200
42;quickSort;Ordered;100;0.362;10197;11090
42;quickSort;Ordered;1000;3.464;1001997;1010990
42;quickSort;Ordered;10000;391.749;100019997;100109990
42;quickSort;OrderedInverse;10;0.007;92;150
42;quickSort;OrderedInverse;100;0.187;7697;6090
42;quickSort;OrderedInverse;1000;2.684;751997;510990
42;quickSort;OrderedInverse;10000;276.894;75019997;50109990
42;quickSort;AlmostOrdered;10;0.006;72;140
42;quickSort;AlmostOrdered;100;0.097;3339;3928
42;quickSort;AlmostOrdered;1000;3.02;266360;271634
42;quickSort;AlmostOrdered;10000;142.308;25213872;25253186
42;quickSort;Random;10;0.006;47;94
42;quickSort;Random;100;0.1;1181;1406
42;quickSort;Random;1000;1.295;19714;20206
42;quickSort;Random;10000;53.716;247540;229658
