Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
41;heapSort;Ordered;10;0.069;47;151
41;heapSort;Ordered;100;0.048;966;2732
41;heapSort;Ordered;1000;0.888;14852;39058
41;heapSort;Ordered;10000;58.849;197606;510854
41;heapSort;OrderedInverse;10;0.005;43;119
41;heapSort;OrderedInverse;100;0.094;872;2280
41;heapSort;OrderedInverse;1000;0.745;13613;33895
41;heapSort;OrderedInverse;10000;58.584;186205;456269
41;heapSort;AlmostOrdered;10;0.029;45;153
41;heapSort;AlmostOrdered;100;0.053;941;2641
41;heapSort;AlmostOrdered;1000;0.72;14353;37929
41;heapSort;AlmostOrdered;10000;58.83;193054;494748
41;heapSort;Random;10;0.005;47;143
41;heapSort;Random;100;0.084;933;2509
41;heapSort;Random;1000;0.736;14298;36746
41;heapSort;Random;10000;58.709;193230;484412
