Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
25;quickSort;Ordered;10;0.007;117;200
25;quickSort;Ordered;100;0.208;10197;11090
25;quickSort;Ordered;1000;12.477;1001997;1010990
25;quickSort;Ordered;10000;379.86;100019997;100109990
25;quickSort;OrderedInverse;10;0.008;92;150
25;quickSort;OrderedInverse;100;0.363;7697;6090
25;quickSort;OrderedInverse;1000;5.115;751997;510990
25;quickSort;OrderedInverse;10000;274.308;75019997;50109990
25;quickSort;AlmostOrdered;10;0.085;62;122
25;quickSort;AlmostOrdered;100;0.31;3400;3964
25;quickSort;AlmostOrdered;1000;2.014;264265;269384
25;quickSort;AlmostOrdered;10000;133.559;25264762;25303414
25;quickSort;Random;10;0.006;53;94
25;quickSort;Random;100;0.132;1222;1410
25;quickSort;Random;1000;0.888;16889;17458
25;quickSort;Random;10000;52.367;264098;248964
