Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
42;heapSort;Ordered;10;0.009;47;151
42;heapSort;Ordered;100;0.197;966;2732
42;heapSort;Ordered;1000;0.71;14852;39058
42;heapSort;Ordered;10000;58.969;197606;510854
42;heapSort;OrderedInverse;10;0.005;43;119
42;heapSort;OrderedInverse;100;0.088;872;2280
42;heapSort;OrderedInverse;1000;0.977;13613;33895
42;heapSort;OrderedInverse;10000;59.142;186205;456269
42;heapSort;AlmostOrdered;10;0.004;46;148
42;heapSort;AlmostOrdered;100;0.108;936;2606
42;heapSort;AlmostOrdered;1000;0.812;14357;37779
42;heapSort;AlmostOrdered;10000;59.036;192994;494852
42;heapSort;Random;10;0.005;50;144
42;heapSort;Random;100;0.068;931;2537
42;heapSort;Random;1000;0.756;14395;36869
42;heapSort;Random;10000;58.959;193135;484691
