Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
16;bubbleSort;Ordered;10;0.004;11;3
16;bubbleSort;Ordered;100;0.003;101;3
16;bubbleSort;Ordered;1000;0.005;1001;3
16;bubbleSort;Ordered;10000;0.027;10001;3
16;bubbleSort;OrderedInverse;10;0.002;99;191
16;bubbleSort;OrderedInverse;100;0.064;9999;19901
16;bubbleSort;OrderedInverse;1000;2.672;999999;1999001
16;bubbleSort;OrderedInverse;10000;267.432;99999999;199990001
16;bubbleSort;AlmostOrdered;10;0.003;22;12
16;bubbleSort;AlmostOrdered;100;0.036;3926;2157
16;bubbleSort;AlmostOrdered;1000;0.981;421602;249859
16;bubbleSort;AlmostOrdered;10000;102.465;43402501;25096028
16;bubbleSort;Random;10;0.004;77;99
16;bubbleSort;Random;100;0.133;7697;10722
16;bubbleSort;Random;1000;2.028;748386;993920
16;bubbleSort;Random;10000;254.802;74792822;99225547
