Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
18;selectionSort;Ordered;10;0.085;63;0
18;selectionSort;Ordered;100;0.032;5148;0
18;selectionSort;Ordered;1000;0.979;501498;0
18;selectionSort;Ordered;10000;89.769;50014998;0
18;selectionSort;OrderedInverse;10;0.003;88;40
18;selectionSort;OrderedInverse;100;0.013;7648;2650
18;selectionSort;OrderedInverse;1000;1.112;751498;251500
18;selectionSort;OrderedInverse;10000;94.606;75014998;25015000
18;selectionSort;AlmostOrdered;10;0.001;67;13
18;selectionSort;AlmostOrdered;100;0.012;5269;250
18;selectionSort;AlmostOrdered;1000;1.083;504029;4019
18;selectionSort;AlmostOrdered;10000;89.97;50051261;51224
18;selectionSort;Random;10;0.006;75;36
18;selectionSort;Random;100;0.047;5450;593
18;selectionSort;Random;1000;1.241;507130;8614
18;selectionSort;Random;10000;90.095;50093303;108275
