Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
29;mergeSort;Ordered;10;0.028;134;164
29;mergeSort;Ordered;100;0.113;2275;2575
29;mergeSort;Ordered;1000;0.652;31964;34964
29;mergeSort;Ordered;10000;39.869;428984;458984
29;mergeSort;OrderedInverse;10;0.007;134;164
29;mergeSort;OrderedInverse;100;0.22;2275;2575
29;mergeSort;OrderedInverse;1000;0.562;31964;34964
29;mergeSort;OrderedInverse;10000;40.111;428984;458984
29;mergeSort;AlmostOrdered;10;0.005;134;164
29;mergeSort;AlmostOrdered;100;0.037;2275;2575
29;mergeSort;AlmostOrdered;1000;0.667;31964;34964
29;mergeSort;AlmostOrdered;10000;40.506;428984;458984
29;mergeSort;Random;10;0.005;134;164
29;mergeSort;Random;100;0.088;2275;2575
29;mergeSort;Random;1000;0.584;31964;34964
29;mergeSort;Random;10000;40.425;428984;458984
