Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
29;bubbleSort;Ordered;10;0.004;11;3
29;bubbleSort;Ordered;1000;0.005;1001;3
29;bubbleSort;Ordered;100;0.002;101;3
29;bubbleSort;Ordered;10000;0.233;10001;3
29;bubbleSort;OrderedInverse;10;0.014;99;191
29;bubbleSort;OrderedInverse;100;0.079;9999;19901
29;bubbleSort;OrderedInverse;1000;2.91;999999;1999001
29;bubbleSort;OrderedInverse;10000;263.279;99999999;199990001
29;bubbleSort;AlmostOrdered;10;0.003;40;26
29;bubbleSort;AlmostOrdered;100;0.076;3990;2186
29;bubbleSort;AlmostOrdered;1000;1.097;405774;247615
29;bubbleSort;AlmostOrdered;10000;101.676;43458724;25219485
29;bubbleSort;Random;10;0.003;68;96
29;bubbleSort;Random;100;0.061;7634;10785
29;bubbleSort;Random;1000;2.19;735299;950064
29;bubbleSort;Random;10000;256.806;74965334;99900789
