Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
24;selectionSort;Ordered;10;0.004;63;0
24;selectionSort;Ordered;100;0.083;5148;0
24;selectionSort;Ordered;1000;0.992;501498;0
24;selectionSort;Ordered;10000;89.085;50014998;0
24;selectionSort;OrderedInverse;100;0.015;7648;2650
24;selectionSort;OrderedInverse;10;0.003;88;40
24;selectionSort;OrderedInverse;1000;1.167;751498;251500
24;selectionSort;OrderedInverse;10000;94.597;75014998;25015000
24;selectionSort;AlmostOrdered;10;0.003;67;13
24;selectionSort;AlmostOrdered;100;0.016;5272;265
24;selectionSort;AlmostOrdered;1000;1.124;503830;3808
24;selectionSort;AlmostOrdered;10000;89.86;50050600;50560
24;selectionSort;Random;10;0.003;77;41
24;selectionSort;Random;100;0.015;5461;583
24;selectionSort;Random;1000;1.111;506832;8319
24;selectionSort;Random;10000;90.21;50092251;107217
