Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
26;heapSort;Ordered;10;0.098;47;151
26;heapSort;Ordered;100;0.094;966;2732
26;heapSort;Ordered;1000;0.657;14852;39058
26;heapSort;Ordered;10000;58.486;197606;510854
26;heapSort;OrderedInverse;10;0.006;43;119
26;heapSort;OrderedInverse;100;0.211;872;2280
26;heapSort;OrderedInverse;1000;1.144;13613;33895
26;heapSort;OrderedInverse;10000;59.102;186205;456269
26;heapSort;AlmostOrdered;10;0.005;44;150
26;heapSort;AlmostOrdered;100;0.133;938;2608
26;heapSort;AlmostOrdered;1000;0.795;14343;37851
26;heapSort;AlmostOrdered;10000;58.899;193139;494505
26;heapSort;Random;10;0.006;43;147
26;heapSort;Random;100;0.083;942;2560
26;heapSort;Random;1000;0.674;14398;36862
26;heapSort;Random;10000;59.029;193151;484735
