Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
41;selectionSort;Ordered;100;0.046;5148;0
41;selectionSort;Ordered;10;0.003;63;0
41;selectionSort;Ordered;1000;1.198;501498;0
41;selectionSort;Ordered;10000;88.921;50014998;0
41;selectionSort;OrderedInverse;10;0.002;88;40
41;selectionSort;OrderedInverse;100;0.015;7648;2650
41;selectionSort;OrderedInverse;1000;1.239;751498;251500
41;selectionSort;OrderedInverse;10000;94.578;75014998;25015000
41;selectionSort;AlmostOrdered;10;0.004;65;5
41;selectionSort;AlmostOrdered;100;0.044;5278;265
41;selectionSort;AlmostOrdered;1000;1.095;503973;3951
41;selectionSort;AlmostOrdered;10000;89.481;50050432;50410
41;selectionSort;Random;10;0.08;70;22
41;selectionSort;Random;100;0.024;5488;631
41;selectionSort;Random;1000;0.959;507323;8807
41;selectionSort;Random;10000;89.709;50094547;109525
