Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
22;quickSort;Ordered;10;0.024;117;200
22;quickSort;Ordered;100;0.336;10197;11090
22;quickSort;Ordered;1000;3.6;1001997;1010990
22;quickSort;Ordered;10000;368.887;100019997;100109990
22;quickSort;OrderedInverse;10;0.007;92;150
22;quickSort;OrderedInverse;100;0.233;7697;6090
22;quickSort;OrderedInverse;1000;3.542;751997;510990
22;quickSort;OrderedInverse;10000;276.287;75019997;50109990
22;quickSort;AlmostOrdered;10;0.007;84;156
22;quickSort;AlmostOrdered;100;0.163;3484;4124
22;quickSort;AlmostOrdered;1000;1.415;263135;268132
22;quickSort;AlmostOrdered;10000;135.106;25239021;25280864
22;quickSort;Random;10;0.008;59;108
22;quickSort;Random;100;0.137;1143;1422
22;quickSort;Random;1000;1.313;18988;20040
22;quickSort;Random;10000;53.568;252973;233930
