Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
13;heapSort;Ordered;10;0.029;47;151
13;heapSort;Ordered;100;0.13;966;2732
13;heapSort;Ordered;1000;0.703;14852;39058
13;heapSort;Ordered;10000;59.147;197606;510854
13;heapSort;OrderedInverse;10;0.033;43;119
13;heapSort;OrderedInverse;100;0.102;872;2280
13;heapSort;OrderedInverse;1000;0.705;13613;33895
13;heapSort;OrderedInverse;10000;58.288;186205;456269
13;heapSort;AlmostOrdered;10;0.007;46;154
13;heapSort;AlmostOrdered;100;0.071;930;2634
13;heapSort;AlmostOrdered;1000;0.562;14337;37753
13;heapSort;AlmostOrdered;10000;59.69;193088;495054
13;heapSort;Random;10;0.033;49;139
13;heapSort;Random;100;0.169;924;2502
13;heapSort;Random;1000;1.082;14352;36888
13;heapSort;Random;10000;58.44;193092;484816
