Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
29;heapSort;Ordered;10;0.009;47;151
29;heapSort;Ordered;100;0.035;966;2732
29;heapSort;Ordered;1000;1.102;14852;39058
29;heapSort;Ordered;10000;59.149;197606;510854
29;heapSort;OrderedInverse;10;0.006;43;119
29;heapSort;OrderedInverse;100;0.048;872;2280
29;heapSort;OrderedInverse;1000;0.806;13613;33895
29;heapSort;OrderedInverse;10000;59.252;186205;456269
29;heapSort;AlmostOrdered;100;0.084;935;2621
29;heapSort;AlmostOrdered;10;0.024;43;147
29;heapSort;AlmostOrdered;1000;0.774;14341;37737
29;heapSort;AlmostOrdered;10000;58.839;193197;494727
29;heapSort;Random;10;0.006;49;141
29;heapSort;Random;100;0.089;944;2520
29;heapSort;Random;1000;0.654;14393;36855
29;heapSort;Random;10000;58.614;193092;484344
