Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
38;insertionSort;Ordered;10;0.002;27;27
38;insertionSort;Ordered;100;0.001;297;297
38;insertionSort;Ordered;1000;0.01;2997;2997
38;insertionSort;Ordered;10000;0.085;29997;29997
38;insertionSort;OrderedInverse;10;0.002;99;108
38;insertionSort;OrderedInverse;100;0.054;9999;10098
38;insertionSort;OrderedInverse;1000;1.766;999999;1000998
38;insertionSort;OrderedInverse;10000;176.509;99999999;100009998
38;insertionSort;AlmostOrdered;10;0.002;35;35
38;insertionSort;AlmostOrdered;100;0.004;1615;1615
38;insertionSort;AlmostOrdered;1000;0.282;124747;124747
38;insertionSort;AlmostOrdered;10000;21.371;12395025;12395025
38;insertionSort;Random;10;0.001;77;80
38;insertionSort;Random;100;0.01;4817;4822
38;insertionSort;Random;1000;1.017;526237;526245
38;insertionSort;Random;10000;85.632;49688099;49688113
