Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
6;insertionSort;Ordered;10;0.004;27;27
6;insertionSort;Ordered;100;0.005;297;297
6;insertionSort;Ordered;1000;0.017;2997;2997
6;insertionSort;Ordered;10000;0.082;29997;29997
6;insertionSort;OrderedInverse;10;0.002;99;108
6;insertionSort;OrderedInverse;100;0.072;9999;10098
6;insertionSort;OrderedInverse;1000;1.821;999999;1000998
6;insertionSort;OrderedInverse;10000;170.803;99999999;100009998
6;insertionSort;AlmostOrdered;10;0.002;39;39
6;insertionSort;AlmostOrdered;100;0.007;1637;1637
6;insertionSort;AlmostOrdered;1000;0.585;137547;137547
6;insertionSort;AlmostOrdered;10000;21.583;12461397;12461397
6;insertionSort;Random;10;0.004;61;64
6;insertionSort;Random;100;0.026;5223;5230
6;insertionSort;Random;1000;0.885;508757;508762
6;insertionSort;Random;10000;85.528;49827629;49827643
