Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
37;selectionSort;Ordered;10;0.002;63;0
37;selectionSort;Ordered;100;0.011;5148;0
37;selectionSort;Ordered;1000;1.084;501498;0
37;selectionSort;Ordered;10000;89.467;50014998;0
37;selectionSort;OrderedInverse;100;0.065;7648;2650
37;selectionSort;OrderedInverse;10;0.001;88;40
37;selectionSort;OrderedInverse;1000;1.164;751498;251500
37;selectionSort;OrderedInverse;10000;94.075;75014998;25015000
37;selectionSort;AlmostOrdered;10;0.002;68;17
37;selectionSort;AlmostOrdered;100;0.018;5280;270
37;selectionSort;AlmostOrdered;1000;1.064;503969;3953
37;selectionSort;AlmostOrdered;10000;90.295;50050822;50794
37;selectionSort;Random;100;0.049;5479;622
37;selectionSort;Random;10;0.003;75;30
37;selectionSort;Random;1000;1.152;507100;8575
37;selectionSort;Random;10000;89.391;50094269;109247
