Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
36;bubbleSort;Ordered;10;0.004;11;3
36;bubbleSort;Ordered;100;0.101;101;3
36;bubbleSort;Ordered;1000;0.026;1001;3
36;bubbleSort;Ordered;10000;0.032;10001;3
36;bubbleSort;OrderedInverse;10;0.002;99;191
36;bubbleSort;OrderedInverse;100;0.078;9999;19901
36;bubbleSort;OrderedInverse;1000;2.761;999999;1999001
36;bubbleSort;OrderedInverse;10000;265.753;99999999;199990001
36;bubbleSort;AlmostOrdered;10;0.004;45;23
36;bubbleSort;AlmostOrdered;100;0.023;4174;2480
36;bubbleSort;AlmostOrdered;1000;1.101;426471;250372
36;bubbleSort;AlmostOrdered;10000;100.913;43236881;24983025
36;bubbleSort;Random;10;0.002;79;107
36;bubbleSort;Random;100;0.191;7421;9792
36;bubbleSort;Random;1000;2.194;750989;1004229
36;bubbleSort;Random;10000;254.312;75028677;100144046
