Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
6;selectionSort;Ordered;10;0.003;63;0
6;selectionSort;Ordered;100;0.047;5148;0
6;selectionSort;Ordered;1000;0.991;501498;0
6;selectionSort;Ordered;10000;89.219;50014998;0
6;selectionSort;OrderedInverse;10;0.002;88;40
6;selectionSort;OrderedInverse;100;0.053;7648;2650
6;selectionSort;OrderedInverse;1000;1.101;751498;251500
6;selectionSort;OrderedInverse;10000;94.291;75014998;25015000
6;selectionSort;AlmostOrdered;10;0.003;67;10
6;selectionSort;AlmostOrdered;100;0.015;5269;253
6;selectionSort;AlmostOrdered;1000;1.061;504131;4124
6;selectionSort;AlmostOrdered;10000;90.43;50050199;50153
6;selectionSort;Random;10;0.003;73;28
6;selectionSort;Random;100;0.015;5464;598
6;selectionSort;Random;1000;1.099;506939;8420
6;selectionSort;Random;10000;91.672;50094156;109116
