Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
15;heapSort;Ordered;10;0.008;47;151
15;heapSort;Ordered;100;0.275;966;2732
15;heapSort;Ordered;1000;1.442;14852;39058
15;heapSort;Ordered;10000;59.445;197606;510854
15;heapSort;OrderedInverse;10;0.005;43;119
15;heapSort;OrderedInverse;100;0.123;872;2280
15;heapSort;OrderedInverse;1000;0.602;13613;33895
15;heapSort;OrderedInverse;10000;58.861;186205;456269
15;heapSort;AlmostOrdered;10;0.027;45;153
15;heapSort;AlmostOrdered;100;0.103;939;2629
15;heapSort;AlmostOrdered;1000;0.733;14365;37853
15;heapSort;AlmostOrdered;10000;58.558;193065;494973
15;heapSort;Random;10;0.028;43;137
15;heapSort;Random;100;0.095;939;2555
15;heapSort;Random;1000;0.701;14359;36831
15;heapSort;Random;10000;58.57;193018;483986
