Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
17;insertionSort;Ordered;10;0.004;27;27
17;insertionSort;Ordered;100;0.005;297;297
17;insertionSort;Ordered;1000;0.017;2997;2997
17;insertionSort;Ordered;10000;0.073;29997;29997
17;insertionSort;OrderedInverse;10;0.002;99;108
17;insertionSort;OrderedInverse;100;0.03;9999;10098
17;insertionSort;OrderedInverse;1000;1.908;999999;1000998
17;insertionSort;OrderedInverse;10000;170.926;99999999;100009998
17;insertionSort;AlmostOrdered;100;0.041;1473;1473
17;insertionSort;AlmostOrdered;10;0.003;35;35
17;insertionSort;AlmostOrdered;1000;0.327;123407;123407
17;insertionSort;AlmostOrdered;10000;21.736;12566613;12566613
17;insertionSort;Random;10;0.002;81;83
17;insertionSort;Random;100;0.014;5419;5424
17;insertionSort;Random;1000;1.07;504809;504816
17;insertionSort;Random;10000;89.005;50047299;50047310
