Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
36;selectionSort;Ordered;10;0.005;63;0
36;selectionSort;Ordered;100;0.08;5148;0
36;selectionSort;Ordered;1000;1.501;501498;0
36;selectionSort;Ordered;10000;89.593;50014998;0
36;selectionSort;OrderedInverse;10;0.003;88;40
36;selectionSort;OrderedInverse;100;0.014;7648;2650
36;selectionSort;OrderedInverse;1000;1.112;751498;251500
36;selectionSort;OrderedInverse;10000;94.224;75014998;25015000
36;selectionSort;AlmostOrdered;10;0.003;67;16
36;selectionSort;AlmostOrdered;100;0.015;5251;223
36;selectionSort;AlmostOrdered;1000;1.106;503920;3901
36;selectionSort;AlmostOrdered;10000;89.421;50049695;49670
36;selectionSort;Random;10;0.002;78;39
36;selectionSort;Random;100;0.015;5459;590
36;selectionSort;Random;1000;1.139;506924;8411
36;selectionSort;Random;10000;89.673;50095342;110308
