Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
5;mergeSort;Ordered;10;0.005;134;164
5;mergeSort;Ordered;100;0.178;2275;2575
5;mergeSort;Ordered;1000;0.595;31964;34964
5;mergeSort;Ordered;10000;40.359;428984;458984
5;mergeSort;OrderedInverse;10;0.025;134;164
5;mergeSort;OrderedInverse;100;0.046;2275;2575
5;mergeSort;OrderedInverse;1000;0.677;31964;34964
5;mergeSort;OrderedInverse;10000;40.063;428984;458984
5;mergeSort;AlmostOrdered;10;0.016;134;164
5;mergeSort;AlmostOrdered;100;0.139;2275;2575
5;mergeSort;AlmostOrdered;1000;0.551;31964;34964
5;mergeSort;AlmostOrdered;10000;40.369;428984;458984
5;mergeSort;Random;10;0.006;134;164
5;mergeSort;Random;100;0.349;2275;2575
5;mergeSort;Random;1000;0.768;31964;34964
5;mergeSort;Random;10000;44.323;428984;458984
