Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
33;heapSort;Ordered;10;0.09;47;151
33;heapSort;Ordered;100;0.129;966;2732
33;heapSort;Ordered;1000;0.861;14852;39058
33;heapSort;Ordered;10000;58.797;197606;510854
33;heapSort;OrderedInverse;10;0.067;43;119
33;heapSort;OrderedInverse;100;0.2;872;2280
33;heapSort;OrderedInverse;1000;0.633;13613;33895
33;heapSort;OrderedInverse;10000;58.905;186205;456269
33;heapSort;AlmostOrdered;10;0.007;44;144
33;heapSort;AlmostOrdered;100;0.05;913;2607
33;heapSort;AlmostOrdered;1000;0.94;14366;37794
33;heapSort;AlmostOrdered;10000;58.261;193047;494875
33;heapSort;Random;10;0.005;48;150
33;heapSort;Random;100;0.048;937;2505
33;heapSort;Random;1000;0.795;14326;36770
33;heapSort;Random;10000;58.982;193141;484605
