Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
1;mergeSort;Ordered;10;0.009;134;164
1;mergeSort;Ordered;100;0.107;2275;2575
1;mergeSort;Ordered;1000;0.983;31964;34964
1;mergeSort;Ordered;10000;40.352;428984;458984
1;mergeSort;OrderedInverse;10;0.004;134;164
1;mergeSort;OrderedInverse;100;0.076;2275;2575
1;mergeSort;OrderedInverse;1000;0.582;31964;34964
1;mergeSort;OrderedInverse;10000;39.768;428984;458984
1;mergeSort;AlmostOrdered;10;0.004;134;164
1;mergeSort;AlmostOrdered;100;0.053;2275;2575
1;mergeSort;AlmostOrdered;1000;1.036;31964;34964
1;mergeSort;AlmostOrdered;10000;40.418;428984;458984
1;mergeSort;Random;10;0.02;134;164
1;mergeSort;Random;100;0.126;2275;2575
1;mergeSort;Random;1000;0.567;31964;34964
1;mergeSort;Random;10000;40.578;428984;458984
