Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
15;insertionSort;Ordered;10;0.002;27;27
15;insertionSort;Ordered;10000;0.131;29997;29997
15;insertionSort;Ordered;100;0.001;297;297
15;insertionSort;Ordered;1000;0.006;2997;2997
15;insertionSort;OrderedInverse;100;0.053;9999;10098
15;insertionSort;OrderedInverse;10;0.004;99;108
15;insertionSort;OrderedInverse;1000;1.739;999999;1000998
15;insertionSort;OrderedInverse;10000;170.984;99999999;100009998
15;insertionSort;AlmostOrdered;10;0.002;37;37
15;insertionSort;AlmostOrdered;100;0.006;1655;1655
15;insertionSort;AlmostOrdered;1000;0.407;130461;130461
15;insertionSort;AlmostOrdered;10000;21.313;12452407;12452407
15;insertionSort;Random;10;0.002;73;74
15;insertionSort;Random;100;0.039;5075;5081
15;insertionSort;Random;1000;1.108;512537;512546
15;insertionSort;Random;10000;85.935;50224697;50224707
