Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
1;quickSort;AlmostOrdered;10000;23020.3;25175684;25208806
1;insertionSort;OrderedInverse;10000;31053.2;99999999;100009998
1;quickSort;OrderedInverse;10000;39034.3;75019997;50109990
1;bubbleSort;OrderedInverse;10000;40394.3;99999999;199990001
1;quickSort;Ordered;10000;43988.4;100019997;100109990
1;mergeSort;OrderedInverse;100000;200752;5279005;5579005
1;mergeSort;Ordered;100000;204744;5279005;5579005
1;mergeSort;AlmostOrdered;100000;208813;5279005;5579005
1;mergeSort;Random;100000;216839;5279005;5579005
1;heapSort;OrderedInverse;100000;264429;2361178;5724160
1;heapSort;AlmostOrdered;100000;285376;2431639;6115909
1;heapSort;Random;100000;288236;2429860;6009414
1;heapSort;Ordered;100000;288434;2482077;6272611
1;insertionSort;AlmostOrdered;100000;334378;1252644585;1252644585
1;quickSort;Random;100000;389756;3186182;2810016
1;selectionSort;AlmostOrdered;100000;788803;705650426;617688
1;selectionSort;Ordered;100000;788697;705182702;0
1;selectionSort;Random;100000;840507;706195811;1313082
1;insertionSort;Random;100000;849242;708082347;708082355
1;selectionSort;OrderedInverse;100000;882353;-1089784594;-1794817296
1;bubbleSort;AlmostOrdered;100000;890345;76074643;-1790228221
1;quickSort;AlmostOrdered;100000;893988;-1792586447;-1792325846
1;insertionSort;OrderedInverse;100000;1.11792e+06;1410065407;1410165406
1;quickSort;OrderedInverse;100000;1.12349e+06;-1089734595;706132694
1;bubbleSort;Random;100000;1.13516e+06;-1088785413;1415663992
1;bubbleSort;OrderedInverse;100000;1.17019e+06;1410065407;-1474936479
1;quickSort;Ordered;100000;1.17092e+06;1410265405;1411165398
