Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
1;insertionSort;OrderedInverse;1000;651.77;999999;1000998
1;mergeSort;Ordered;1000;720.332;31964;34964
1;insertionSort;Ordered;100;75.18;297;297
1;splaySort;AlmostOrdered;1000;719.056;36701;52552
1;mergeSort;AlmostOrdered;1000;780.818;31964;34964
1;quickSort;OrderedInverse;1000;739.878;751997;510990
1;mergeSort;OrderedInverse;1000;859.407;31964;34964
1;insertionSort;Ordered;10000;984.192;29997;29997
1;quickSort;Random;1000;990.154;20843;20506
1;splaySort;Ordered;1000;1046.17;24220;33751
1;splaySort;AlmostOrdered;10000;1378.77;465391;674705
1;splaySort;OrderedInverse;10000;1433.96;129995;159996
1;splaySort;Random;10000;1552.03;745968;1098000
1;mergeSort;Random;10000;1744.3;428984;458984
1;heapSort;Random;10000;2131.98;193152;484318
1;mergeSort;AlmostOrdered;10000;2135.74;428984;458984
1;mergeSort;OrderedInverse;10000;2802.68;428984;458984
1;mergeSort;Ordered;10000;2908.19;428984;458984
1;quickSort;Random;10000;2898.92;245307;229694
1;heapSort;OrderedInverse;10000;3251.61;186205;456269
1;heapSort;AlmostOrdered;10000;3340.64;193065;495067
1;insertionSort;AlmostOrdered;10000;4078.01;12590609;12590609
1;bubbleSort;AlmostOrdered;10000;4388.44;43435392;25126157
1;selectionSort;Random;10000;4423.53;50094209;109184
1;quickSort;AlmostOrdered;10000;6542.95;25215280;25255242
1;selectionSort;AlmostOrdered;10000;7103.08;50050323;50319
1;selectionSort;Ordered;10000;7244.02;50014998;0
1;selectionSort;OrderedInverse;10000;7438.68;75014998;25015000
1;insertionSort;Random;10000;7495.06;50359277;50359282
1;insertionSort;OrderedInverse;10000;8281.7;99999999;100009998
1;bubbleSort;Random;10000;8749.78;75163868;100668475
1;bubbleSort;OrderedInverse;10000;8752.55;99999999;199990001
1;quickSort;OrderedInverse;10000;8916.24;75019997;50109990
1;quickSort;Ordered;10000;9071.75;100019997;100109990
